EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
-1,-2,0,-1,-1,0,-1,0,21/09/2020 6:47:08
-1,0,1,-2,0,-4,0,0,21/09/2020 6:47:09
-3,-2,0,-2,1,3,0,0,21/09/2020 6:47:09
-1,0,0,1,-3,-1,-2,0,21/09/2020 6:47:09
-1,-2,-1,0,-2,1,0,0,21/09/2020 6:47:09
0,-1,-1,0,1,1,0,0,21/09/2020 6:47:09
2,-2,-1,1,1,-2,-1,0,21/09/2020 6:47:09
1,-1,-2,-1,-2,-2,0,0,21/09/2020 6:47:09
-2,-1,0,0,1,-1,-3,0,21/09/2020 6:47:09
23,24,-4,25,30,11,22,0,21/09/2020 6:47:14
-7,-43,36,25,101,58,-37,0,21/09/2020 6:47:14
22,-10,0,-19,-31,-77,-10,0,21/09/2020 6:47:15
25,8,29,80,-7,72,-30,0,21/09/2020 6:47:15
-24,-18,4,-9,6,-23,-59,0,21/09/2020 6:47:15
-6,-16,20,6,9,-15,-55,0,21/09/2020 6:47:15
-5,-9,-77,-11,0,-4,5,0,21/09/2020 6:47:15
17,17,48,23,-39,-87,-35,0,21/09/2020 6:47:15
-14,-13,-15,-17,8,-20,21,0,21/09/2020 6:47:15
56,79,65,-18,13,57,12,0,21/09/2020 6:47:15
-34,-27,15,10,22,4,-41,0,21/09/2020 6:47:15
24,48,54,80,61,83,10,0,21/09/2020 6:47:15
-9,21,34,38,24,-24,-12,0,21/09/2020 6:47:15
7,-10,-33,-24,1,7,50,0,21/09/2020 6:47:15
36,19,-64,-2,-1,-29,61,0,21/09/2020 6:47:15
-22,-12,-42,3,30,41,26,0,21/09/2020 6:47:15
-21,-23,0,49,25,12,19,0,21/09/2020 6:47:15
16,-1,23,-15,-10,-37,-9,0,21/09/2020 6:47:15
-26,-5,-37,-46,13,-22,8,0,21/09/2020 6:47:15
50,-18,8,31,-11,14,-40,0,21/09/2020 6:47:15
13,52,64,-3,57,59,88,0,21/09/2020 6:47:15
-35,-20,-17,10,-7,-38,-34,0,21/09/2020 6:47:15
2,3,-34,-29,-28,-89,-82,0,21/09/2020 6:47:15
-43,-9,-12,4,-1,-11,-2,0,21/09/2020 6:47:15
46,-17,-10,27,-34,-14,33,0,21/09/2020 6:47:15
-14,62,60,55,38,-20,7,0,21/09/2020 6:47:15
-32,-56,-74,-53,8,105,49,0,21/09/2020 6:47:15
-32,27,13,9,-29,-43,1,0,21/09/2020 6:47:15
5,-25,-48,-3,8,11,21,0,21/09/2020 6:47:15
-11,1,37,9,-2,-11,19,0,21/09/2020 6:47:15
-11,1,37,9,-2,-11,19,0,21/09/2020 6:47:15
30,32,-8,-65,-2,-14,-22,0,21/09/2020 6:47:15
20,12,7,29,-21,65,9,0,21/09/2020 6:47:15
-42,-48,-48,13,13,-8,-4,0,21/09/2020 6:47:15
1,0,-6,17,24,0,-42,0,21/09/2020 6:47:15
-4,-11,-35,-23,-33,-58,-48,0,21/09/2020 6:47:15
2,-27,20,37,36,54,25,0,21/09/2020 6:47:15
-9,-14,-32,29,-6,-22,-23,0,21/09/2020 6:47:15
-34,-37,2,-19,-2,24,-12,0,21/09/2020 6:47:15
-44,-44,-100,26,7,35,7,0,21/09/2020 6:47:15
1,0,1,-13,-3,-49,-37,0,21/09/2020 6:47:15
-26,-16,-60,30,80,18,-14,0,21/09/2020 6:47:15
3,42,27,-5,7,11,4,0,21/09/2020 6:47:15
-8,-13,7,26,-39,-21,-12,0,21/09/2020 6:47:15
12,6,-3,-42,-8,4,-16,0,21/09/2020 6:47:15
-7,-30,10,9,-30,-23,22,0,21/09/2020 6:47:15
-28,-39,-12,-32,-12,26,-3,0,21/09/2020 6:47:15
-13,8,16,9,-10,-19,-22,0,21/09/2020 6:47:15
-37,-7,4,6,-14,-3,-19,0,21/09/2020 6:47:15
47,19,5,3,6,19,18,0,21/09/2020 6:47:15
7,-2,5,13,13,11,2,0,21/09/2020 6:47:15
-14,-3,13,-1,-2,-10,-1,0,21/09/2020 6:47:15
4,-5,-1,-4,10,2,-9,0,21/09/2020 6:47:15
-2,3,2,8,4,4,-2,0,21/09/2020 6:47:15
8,11,-2,3,-31,-3,1,0,21/09/2020 6:47:15
-2,3,-10,1,3,2,-7,0,21/09/2020 6:47:15
10,5,0,-15,-13,-3,0,0,21/09/2020 6:47:15
3,-7,-5,-11,-14,1,3,0,21/09/2020 6:47:15
7,-6,-6,-20,-9,3,5,0,21/09/2020 6:47:15
2,12,10,-1,-3,-5,-1,0,21/09/2020 6:47:15
-2,-7,-7,-7,-30,1,-1,0,21/09/2020 6:47:16
-3,-2,-3,12,3,-5,-4,0,21/09/2020 6:47:16
3,1,0,-4,17,1,-8,0,21/09/2020 6:47:16
2,-3,0,-5,-16,-6,18,0,21/09/2020 6:47:16
10,4,3,-3,4,7,6,0,21/09/2020 6:47:16
-13,-7,-5,-8,-7,-11,-24,0,21/09/2020 6:47:16
-18,-8,-2,1,-1,-5,-14,0,21/09/2020 6:47:16
-58,34,10,2,2,1,4,0,21/09/2020 6:47:16
-35,-9,20,5,4,5,-1,0,21/09/2020 6:47:16
-12,6,-13,4,5,2,32,0,21/09/2020 6:47:16
-25,-33,-28,-14,-10,-11,13,0,21/09/2020 6:47:16
-60,-5,-1,5,7,12,1,0,21/09/2020 6:47:16
-16,26,36,1,-4,-7,-17,0,21/09/2020 6:47:16
-26,20,27,0,-1,1,23,0,21/09/2020 6:47:16
1,0,-1,1,1,-1,5,0,21/09/2020 6:47:16
-4,-8,-5,0,-4,-8,-6,0,21/09/2020 6:47:16
-1,-1,-2,-2,-1,-6,6,0,21/09/2020 6:47:16
2,2,3,0,-8,-6,2,0,21/09/2020 6:47:16
-12,-3,-1,-1,-10,0,-13,0,21/09/2020 6:47:16
11,3,0,7,21,6,3,0,21/09/2020 6:47:16
-1,-7,-5,-1,-26,6,-6,0,21/09/2020 6:47:16
-10,-2,0,-9,-17,-9,-21,0,21/09/2020 6:47:16
3,2,-2,-12,-67,-28,-12,0,21/09/2020 6:47:16
-6,-5,-6,-3,-43,51,24,0,21/09/2020 6:47:16
0,7,12,43,105,8,-11,0,21/09/2020 6:47:16
1,3,-1,-26,-91,-19,5,0,21/09/2020 6:47:16
10,6,6,4,21,90,29,0,21/09/2020 6:47:16
-3,-3,-7,-19,-58,-30,-11,0,21/09/2020 6:47:16
-9,-4,-2,3,119,3,-21,0,21/09/2020 6:47:16
1,1,-2,-10,-18,-25,7,0,21/09/2020 6:47:16
-5,-2,2,22,67,55,-6,0,21/09/2020 6:47:16
-2,-6,-8,0,-7,4,-4,0,21/09/2020 6:47:16
-6,-7,-4,10,37,13,-2,0,21/09/2020 6:47:16
2,1,1,1,-36,45,-7,0,21/09/2020 6:47:16
-2,0,1,-4,-39,-79,-21,0,21/09/2020 6:47:16
-4,-6,-7,-2,52,24,2,0,21/09/2020 6:47:16
-3,-2,0,-2,6,46,8,0,21/09/2020 6:47:16
4,4,1,-3,-27,-4,1,0,21/09/2020 6:47:16
4,2,-1,-1,28,12,-5,0,21/09/2020 6:47:16
5,-1,0,1,-16,-4,15,0,21/09/2020 6:47:17
-2,3,0,-4,-9,-1,11,0,21/09/2020 6:47:17
-7,-2,1,4,57,1,-4,0,21/09/2020 6:47:17
-2,-2,-4,-3,55,-13,-9,0,21/09/2020 6:47:17
-1,-2,-8,-16,-55,-26,1,0,21/09/2020 6:47:17
-1,2,4,12,-5,2,26,0,21/09/2020 6:47:17
-6,-2,0,-4,-8,-10,7,0,21/09/2020 6:47:17
-10,-4,-5,-7,-18,11,-9,0,21/09/2020 6:47:17
-5,-3,-5,-5,7,14,-3,0,21/09/2020 6:47:17
-1,0,0,3,2,7,10,0,21/09/2020 6:47:17
-5,-4,-5,-2,10,-34,-13,0,21/09/2020 6:47:17
-2,2,2,10,56,29,3,0,21/09/2020 6:47:17
-5,-6,-4,3,-11,15,-6,0,21/09/2020 6:47:17
7,3,2,1,-34,16,16,0,21/09/2020 6:47:17
1,-1,-2,-7,11,-9,-14,0,21/09/2020 6:47:17
3,3,2,3,18,15,3,0,21/09/2020 6:47:17
-7,-4,-2,2,9,-4,-9,0,21/09/2020 6:47:17
5,1,3,14,60,57,17,0,21/09/2020 6:47:17
2,-1,-3,-25,-71,-36,-3,0,21/09/2020 6:47:17
6,2,1,0,-62,-27,8,0,21/09/2020 6:47:17
-3,-3,-3,0,41,10,-7,0,21/09/2020 6:47:17
3,-2,-3,4,1,4,0,0,21/09/2020 6:47:17
-14,-7,-4,-9,-9,-17,-24,0,21/09/2020 6:47:17
6,1,1,0,-12,-20,-8,0,21/09/2020 6:47:17
-1,0,-1,-5,-3,5,2,0,21/09/2020 6:47:17
1,-1,0,0,25,13,4,0,21/09/2020 6:47:17
-3,-3,-2,2,-28,7,8,0,21/09/2020 6:47:17
1,1,0,-6,-23,-20,-3,0,21/09/2020 6:47:17
5,3,3,9,-9,-6,-23,0,21/09/2020 6:47:17
-1,-2,-2,-3,0,1,11,0,21/09/2020 6:47:17
6,3,0,-1,-1,0,3,0,21/09/2020 6:47:17
-4,-2,0,-4,-13,2,8,0,21/09/2020 6:47:17
3,1,0,-1,-12,7,8,0,21/09/2020 6:47:17
-2,1,2,7,20,1,-8,0,21/09/2020 6:47:17
0,-2,-1,11,47,19,0,0,21/09/2020 6:47:17
2,0,1,6,33,8,0,0,21/09/2020 6:47:17
-7,-5,-4,-12,-40,-10,-8,0,21/09/2020 6:47:17
-5,-3,-3,-6,-33,-18,-1,0,21/09/2020 6:47:17
0,-1,-3,-2,4,4,2,0,21/09/2020 6:47:17
-6,-3,-1,-3,-32,-11,-7,0,21/09/2020 6:47:17
-2,-4,-3,-5,-10,-21,-5,0,21/09/2020 6:47:17
-11,-1,-1,3,-15,10,-2,0,21/09/2020 6:47:17
-17,-3,-3,3,19,7,-5,0,21/09/2020 6:47:17
-5,-2,1,6,40,19,5,0,21/09/2020 6:47:17
-4,1,-1,10,48,11,9,0,21/09/2020 6:47:17
-4,-3,-5,4,29,17,-3,0,21/09/2020 6:47:17
-12,-6,-3,-21,-6,-20,-9,0,21/09/2020 6:47:17
-1,4,3,0,-11,-1,2,0,21/09/2020 6:47:17
0,2,2,4,9,11,4,0,21/09/2020 6:47:17
-3,-1,-3,-4,-25,-7,-3,0,21/09/2020 6:47:17
2,2,2,-5,16,-13,1,0,21/09/2020 6:47:17
-4,-1,0,-3,-19,-7,-5,0,21/09/2020 6:47:17
4,3,2,8,31,10,7,0,21/09/2020 6:47:17
6,-1,0,3,24,15,4,0,21/09/2020 6:47:17
2,1,-1,-5,-47,-18,-5,0,21/09/2020 6:47:17
6,1,2,9,68,15,3,0,21/09/2020 6:47:17
-5,-4,-2,-7,-25,-32,-7,0,21/09/2020 6:47:17
11,0,-1,2,15,15,6,0,21/09/2020 6:47:18
0,0,-4,-6,-77,-24,-6,0,21/09/2020 6:47:18
-8,-3,-2,6,34,14,-2,0,21/09/2020 6:47:18
10,0,-1,1,5,-3,-3,0,21/09/2020 6:47:18
-5,-6,-12,31,13,22,16,0,21/09/2020 6:55:19
18,-34,-10,10,15,67,17,0,21/09/2020 6:55:20
-6,-4,15,5,21,7,14,0,21/09/2020 6:55:20
-3,-1,-5,-2,3,-4,-3,0,21/09/2020 6:55:20
11,5,8,-15,6,19,-3,0,21/09/2020 6:55:20
-10,-6,-7,-22,-64,-30,27,0,21/09/2020 6:55:20
-18,-5,1,27,41,4,-2,0,21/09/2020 6:55:20
-3,-3,-3,-49,10,-15,-30,0,21/09/2020 6:55:20
2,7,11,65,25,16,39,0,21/09/2020 6:55:21
32,12,19,59,59,41,19,0,21/09/2020 6:55:21
-17,9,11,34,-39,12,19,0,21/09/2020 6:55:21
11,10,4,11,28,-1,1,0,21/09/2020 6:55:21
-13,-10,-11,-14,-8,-31,-33,0,21/09/2020 6:55:21
16,-6,-5,4,-5,19,25,0,21/09/2020 6:55:21
-5,-4,-12,-25,-50,-3,-4,0,21/09/2020 6:55:21
-5,-9,-6,2,17,-14,-20,0,21/09/2020 6:55:21
-33,-14,-23,-25,-86,-43,-19,0,21/09/2020 6:55:21
-36,4,10,11,3,16,21,0,21/09/2020 6:55:21
43,16,4,0,-19,-16,-14,0,21/09/2020 6:55:21
-15,-6,10,-6,-1,-1,-20,0,21/09/2020 6:55:21
71,5,-15,46,35,31,31,0,21/09/2020 6:55:21
12,-8,-17,-17,-10,-19,-7,0,21/09/2020 6:55:21
16,5,2,-4,55,-26,-8,0,21/09/2020 6:55:21
4,1,4,-15,-62,21,15,0,21/09/2020 6:55:21
12,1,2,8,-12,-28,-6,0,21/09/2020 6:55:21
