EMG - Pod01,EMG - Pod02,EMG - Pod03,EMG - Pod04,EMG - Pod05,EMG - Pod06,EMG - Pod07,EMG - Pod08,Timestamp
-5,4,-17,-12,-2,-3,-6,0,24/09/2020 15:59:39
5,6,-1,-1,3,2,3,0,24/09/2020 15:59:39
9,11,19,-10,9,2,-8,0,24/09/2020 15:59:39
10,3,8,-3,9,0,10,0,24/09/2020 15:59:39
-7,-20,-10,11,-5,-2,-3,0,24/09/2020 15:59:39
-3,0,10,1,10,0,2,0,24/09/2020 15:59:39
3,4,-1,-8,4,0,1,0,24/09/2020 15:59:39
1,6,-8,2,5,-3,2,0,24/09/2020 15:59:39
11,4,28,14,-5,0,-2,0,24/09/2020 15:59:39
4,4,-12,-4,6,0,1,0,24/09/2020 15:59:39
-2,2,29,9,2,1,8,0,24/09/2020 15:59:39
0,3,3,-5,-2,1,14,0,24/09/2020 15:59:39
0,-3,-26,-6,-8,-1,-7,0,24/09/2020 15:59:39
0,5,7,-6,-1,-3,4,0,24/09/2020 15:59:39
-3,2,20,-2,-3,-2,-1,0,24/09/2020 15:59:40
1,-3,-8,5,0,-1,-4,0,24/09/2020 15:59:40
5,4,-4,0,-2,-1,-3,0,24/09/2020 15:59:40
4,-1,9,7,-3,-1,-3,0,24/09/2020 15:59:40
-5,-7,12,9,0,-2,3,0,24/09/2020 15:59:40
11,14,0,-4,2,5,11,0,24/09/2020 15:59:40
-2,-2,0,-3,-3,1,-7,0,24/09/2020 15:59:40
3,7,7,-1,-4,-2,-8,0,24/09/2020 15:59:40
2,-2,-7,8,0,3,5,0,24/09/2020 15:59:40
-3,-1,7,8,-1,-3,3,0,24/09/2020 15:59:40
-3,-12,2,1,-2,0,0,0,24/09/2020 15:59:40
-5,-5,-16,-10,0,-2,1,0,24/09/2020 15:59:40
4,4,-15,-4,2,0,-7,0,24/09/2020 15:59:40
9,12,21,-7,5,3,-10,0,24/09/2020 15:59:41
2,7,-11,5,0,0,-3,0,24/09/2020 15:59:41
-2,-2,-6,-4,-2,-3,6,0,24/09/2020 15:59:41
-4,-22,-12,-2,-4,0,2,0,24/09/2020 15:59:41
0,-1,19,6,1,-1,-8,0,24/09/2020 15:59:41
-2,7,5,-1,-3,-1,-4,0,24/09/2020 15:59:41
4,-3,-6,-3,0,-1,1,0,24/09/2020 15:59:41
-3,2,2,3,2,-1,5,0,24/09/2020 15:59:41
-2,0,7,11,-2,-2,-4,0,24/09/2020 15:59:41
0,-9,-12,-4,-3,0,9,0,24/09/2020 15:59:41
-2,3,-16,-1,0,2,14,0,24/09/2020 15:59:41
-8,-2,20,14,-3,-3,12,0,24/09/2020 15:59:41
7,-7,-9,-3,1,1,4,0,24/09/2020 15:59:41
1,-3,-8,-7,-6,-2,-1,0,24/09/2020 15:59:41
6,6,30,-11,-4,-1,-13,0,24/09/2020 15:59:41
-2,10,2,-4,2,-1,-7,0,24/09/2020 15:59:42
7,8,-16,-31,-1,-1,0,0,24/09/2020 15:59:42
7,13,8,0,9,2,-10,0,24/09/2020 15:59:42
-10,-6,12,9,-2,-4,-2,0,24/09/2020 15:59:42
-3,-6,-21,9,7,1,0,0,24/09/2020 15:59:42
-1,-12,-16,-1,-1,0,7,0,24/09/2020 15:59:42
13,0,-27,-8,2,-1,-12,0,24/09/2020 15:59:42
1,10,29,16,1,4,-3,0,24/09/2020 15:59:42
-2,-5,-3,-3,1,1,3,0,24/09/2020 15:59:42
1,0,-9,-9,0,-2,-14,0,24/09/2020 15:59:42
4,-7,-22,0,-2,-4,-4,0,24/09/2020 15:59:42
-2,4,28,11,1,-1,0,0,24/09/2020 15:59:42
4,1,3,2,-2,-1,9,0,24/09/2020 15:59:42
-2,-3,-5,-6,2,-2,10,0,24/09/2020 15:59:42
4,-2,-5,8,-1,2,13,0,24/09/2020 15:59:42
-2,-3,1,-2,1,5,-5,0,24/09/2020 15:59:42
-2,11,4,16,-2,-1,15,0,24/09/2020 15:59:42
1,14,-2,-4,-1,1,-5,0,24/09/2020 15:59:43
-8,3,5,-5,-12,-2,12,0,24/09/2020 15:59:43
7,10,-6,-8,10,2,-26,0,24/09/2020 15:59:43
-10,-7,15,5,-4,-1,-2,0,24/09/2020 15:59:43
-4,1,-3,8,30,-2,-11,0,24/09/2020 15:59:43
-3,-14,-30,-28,-7,-9,-41,0,24/09/2020 15:59:43
-1,4,1,-4,-4,-1,0,0,24/09/2020 15:59:43
-9,-3,-7,1,6,0,-3,0,24/09/2020 15:59:43
8,10,4,9,0,2,-13,0,24/09/2020 15:59:43
15,1,-12,-13,-4,2,7,0,24/09/2020 15:59:43
-1,-5,3,12,28,7,12,0,24/09/2020 15:59:43
2,15,-3,-3,-1,1,21,0,24/09/2020 15:59:44
-2,-4,1,-6,-27,-2,-11,0,24/09/2020 15:59:44
0,5,-1,-5,1,-2,25,0,24/09/2020 15:59:44
-8,-21,10,-15,12,3,-2,0,24/09/2020 15:59:44
6,25,-3,-16,24,2,24,0,24/09/2020 15:59:44
8,-7,-9,-19,-11,-4,-35,0,24/09/2020 15:59:44
-3,1,-6,-1,42,-2,-40,0,24/09/2020 15:59:44
-6,2,7,-8,10,0,12,0,24/09/2020 15:59:44
2,-20,8,-2,-31,-3,-6,0,24/09/2020 15:59:44
23,11,-7,5,-6,0,5,0,24/09/2020 15:59:44
-7,-1,0,6,-5,-4,-3,0,24/09/2020 15:59:44
20,-10,-4,-9,-5,-2,-12,0,24/09/2020 15:59:44
12,5,2,4,3,-6,-12,0,24/09/2020 15:59:44
3,22,0,5,-18,-8,-1,0,24/09/2020 15:59:44
-3,23,0,9,15,2,-11,0,24/09/2020 15:59:44
5,18,-11,-6,-5,0,-7,0,24/09/2020 15:59:44
1,-1,0,2,4,4,9,0,24/09/2020 15:59:45
-12,-11,7,6,-8,2,-3,0,24/09/2020 15:59:45
-5,-13,0,3,-10,-6,-6,0,24/09/2020 15:59:45
-2,11,0,2,12,1,4,0,24/09/2020 15:59:45
6,9,11,5,-15,-5,8,0,24/09/2020 15:59:45
-15,-44,-3,0,-7,-4,4,0,24/09/2020 15:59:45
-9,9,-1,-10,-17,-3,-19,0,24/09/2020 15:59:45
3,-6,4,31,-3,-1,5,0,24/09/2020 15:59:45
-10,9,8,6,10,-1,-6,0,24/09/2020 15:59:45
-3,-9,3,26,-7,-4,2,0,24/09/2020 15:59:45
1,10,3,-36,4,-2,1,0,24/09/2020 15:59:46
8,-7,-3,-48,9,3,3,0,24/09/2020 15:59:46
-5,6,-4,45,6,0,-5,0,24/09/2020 15:59:46
-5,-5,2,-78,3,1,6,0,24/09/2020 15:59:46
2,13,-3,16,-7,1,-7,0,24/09/2020 15:59:46
-4,-1,-1,-14,-5,1,1,0,24/09/2020 15:59:46
4,-10,-2,-3,0,0,0,0,24/09/2020 15:59:46
-2,0,6,-1,5,3,1,0,24/09/2020 15:59:46
6,-3,6,-2,1,0,-9,0,24/09/2020 15:59:46
-2,-3,8,7,1,1,-1,0,24/09/2020 15:59:46
-5,7,3,-5,-2,-2,-1,0,24/09/2020 15:59:46
2,8,-3,-1,0,-1,-2,0,24/09/2020 15:59:46
-3,0,3,5,-2,-2,-1,0,24/09/2020 15:59:46
-5,10,-15,-38,-4,-10,-5,0,24/09/2020 15:59:46
-3,-26,-17,-35,-51,-50,-12,0,24/09/2020 15:59:46
-2,0,5,-14,-2,3,0,0,24/09/2020 15:59:47
-24,-33,3,5,-5,-1,0,0,24/09/2020 15:59:47
-4,-10,-11,-7,0,-2,2,0,24/09/2020 15:59:47
-1,-6,-12,-4,-5,-2,0,0,24/09/2020 15:59:47
-1,-8,-4,6,1,3,-1,0,24/09/2020 15:59:47
-5,-10,-2,11,-3,-4,0,0,24/09/2020 15:59:47
-7,-5,2,-2,-1,-1,0,0,24/09/2020 15:59:47
0,-5,-10,-4,-3,0,-1,0,24/09/2020 15:59:47
-2,0,1,-1,-5,-3,-3,0,24/09/2020 15:59:47
-2,-10,-7,-2,13,1,-1,0,24/09/2020 15:59:47
44,12,-28,-29,36,-29,4,0,24/09/2020 15:59:47
-43,79,50,-108,-36,-29,-8,0,24/09/2020 15:59:47
34,70,-26,-19,-39,13,16,0,24/09/2020 15:59:47
30,93,1,5,-14,-14,-17,0,24/09/2020 15:59:47
-5,-19,-7,-1,45,40,6,0,24/09/2020 15:59:47
-3,-6,0,-1,18,16,4,0,24/09/2020 15:59:48
-4,0,13,1,-3,13,-5,0,24/09/2020 15:59:48
-7,-7,-7,0,-5,-1,1,0,24/09/2020 15:59:48
-8,-5,3,2,3,-2,-2,0,24/09/2020 15:59:48
1,-3,-1,2,2,-4,-2,0,24/09/2020 15:59:48
-3,-4,-1,-3,-1,0,-1,0,24/09/2020 15:59:48
0,-1,2,0,-3,-2,-1,0,24/09/2020 15:59:48
3,-3,1,-1,7,12,1,0,24/09/2020 15:59:48
1,0,-6,1,2,1,-2,0,24/09/2020 15:59:49
-3,13,22,8,-4,-7,-8,0,24/09/2020 15:59:49
-5,-7,0,-5,4,17,31,0,24/09/2020 15:59:49
-73,-34,12,-45,25,108,-128,0,24/09/2020 15:59:49
22,12,-10,-49,5,-9,-2,0,24/09/2020 15:59:49
-70,83,64,-41,-101,-45,-116,0,24/09/2020 15:59:49
24,-13,-67,127,-77,42,64,0,24/09/2020 15:59:49
44,26,47,-77,-116,5,-73,0,24/09/2020 15:59:49
67,-6,64,-128,-57,-30,5,0,24/09/2020 15:59:49
-5,-29,-128,-47,-78,-7,-5,0,24/09/2020 15:59:49
-33,-16,106,-128,-6,0,-13,0,24/09/2020 15:59:49
22,23,94,4,-9,-10,14,0,24/09/2020 15:59:49
1,16,52,65,10,9,-1,0,24/09/2020 15:59:49
16,18,-22,-83,-6,-1,-2,0,24/09/2020 15:59:49
5,11,-2,-78,1,-5,-2,0,24/09/2020 15:59:49
-7,19,-10,-7,-2,0,5,0,24/09/2020 15:59:49
7,-1,-12,42,-4,-3,-5,0,24/09/2020 15:59:50
4,-3,2,-53,4,3,2,0,24/09/2020 15:59:50
-7,-4,2,16,3,4,-1,0,24/09/2020 15:59:50
7,6,11,-32,7,2,3,0,24/09/2020 15:59:50
3,-4,-4,0,-4,-3,-4,0,24/09/2020 15:59:50
3,2,1,2,-3,0,-1,0,24/09/2020 15:59:50
4,8,-2,16,3,-1,-1,0,24/09/2020 15:59:50
0,-6,-1,16,-1,1,0,0,24/09/2020 15:59:50
0,7,4,0,6,1,1,0,24/09/2020 15:59:50
0,-1,-9,-7,-2,0,-3,0,24/09/2020 15:59:50
7,0,-13,14,-2,-9,-17,0,24/09/2020 15:59:50
-119,-69,51,1,46,63,113,0,24/09/2020 15:59:50
-118,-89,39,-1,12,-8,5,0,24/09/2020 15:59:51
-33,-62,-27,-48,-31,-7,-21,0,24/09/2020 15:59:51
-38,31,19,24,4,3,14,0,24/09/2020 15:59:51
-53,-62,-16,-38,-43,-33,-27,0,24/09/2020 15:59:51
10,14,14,26,15,24,22,0,24/09/2020 15:59:51
14,1,-14,-21,7,-3,8,0,24/09/2020 15:59:51
18,52,-1,18,-10,-37,-18,0,24/09/2020 15:59:51
8,-15,-20,-21,0,-33,-34,0,24/09/2020 15:59:51
8,19,-4,24,-14,-6,5,0,24/09/2020 15:59:51
22,-13,6,13,-16,3,-3,0,24/09/2020 15:59:51
18,-9,1,13,3,10,19,0,24/09/2020 15:59:51
-1,-45,7,-21,-8,-4,6,0,24/09/2020 15:59:51
-44,-34,2,-8,6,-2,-5,0,24/09/2020 15:59:51
-17,49,12,0,-8,-13,-24,0,24/09/2020 15:59:51
28,8,13,-10,-14,-6,21,0,24/09/2020 15:59:52
40,-5,9,19,2,8,26,0,24/09/2020 15:59:52
-37,-8,-7,-9,4,-38,-12,0,24/09/2020 15:59:52
-50,-2,-4,-16,0,2,-7,0,24/09/2020 15:59:52
-27,31,-2,-12,-4,-1,-19,0,24/09/2020 15:59:52
86,14,-10,-20,4,12,-12,0,24/09/2020 15:59:52
8,-13,-6,-4,-17,-17,1,0,24/09/2020 15:59:52
31,-9,-2,9,-1,-20,-40,0,24/09/2020 15:59:52
13,-2,-18,-24,-7,24,4,0,24/09/2020 15:59:52
-22,11,-11,7,21,-7,-4,0,24/09/2020 15:59:52
-33,-83,-7,-3,9,-8,-4,0,24/09/2020 15:59:52
-29,10,-13,-12,39,7,-9,0,24/09/2020 15:59:52
0,22,4,13,29,-8,-7,0,24/09/2020 15:59:52
-51,-35,-4,-9,-24,-19,-20,0,24/09/2020 15:59:52
15,-5,17,-2,5,10,17,0,24/09/2020 15:59:52
-41,-30,-22,-14,10,1,-12,0,24/09/2020 15:59:52
6,22,7,6,-6,17,-1,0,24/09/2020 15:59:53
4,-1,0,-1,3,-6,-1,0,24/09/2020 15:59:53
-3,-6,-45,0,-2,-2,-7,0,24/09/2020 15:59:53
3,-1,-10,8,-3,-4,0,0,24/09/2020 15:59:53
3,11,5,-7,-5,-4,0,0,24/09/2020 15:59:53
-5,9,7,-2,-2,-4,-2,0,24/09/2020 15:59:53
1,0,1,26,6,2,-1,0,24/09/2020 15:59:53
-4,-13,-25,-14,1,-6,-3,0,24/09/2020 15:59:53
-4,0,0,-2,-3,-2,-1,0,24/09/2020 15:59:53
0,20,28,-6,5,-1,-2,0,24/09/2020 15:59:53
0,5,-21,0,-3,0,-1,0,24/09/2020 15:59:54
-1,5,-13,-18,-5,0,-1,0,24/09/2020 15:59:54
0,-1,-11,-10,-2,1,0,0,24/09/2020 15:59:54
-1,-5,-8,-3,-3,-2,-3,0,24/09/2020 15:59:54
-1,-5,-23,-13,-3,0,0,0,24/09/2020 15:59:54
1,10,15,-6,-2,-1,1,0,24/09/2020 15:59:54
6,9,-2,-7,-3,-3,1,0,24/09/2020 15:59:54
3,6,-5,-9,-6,-3,0,0,24/09/2020 15:59:54
-1,-7,5,-6,-1,-1,2,0,24/09/2020 15:59:54
-7,-4,-2,4,-2,-1,-2,0,24/09/2020 15:59:54
-6,0,10,-2,-5,-3,-5,0,24/09/2020 15:59:54
-4,6,4,6,0,0,-2,0,24/09/2020 15:59:54
-8,-8,-1,-11,-6,-3,-3,0,24/09/2020 15:59:54
3,0,-20,-5,1,0,0,0,24/09/2020 15:59:54
2,6,-3,-5,-3,-2,0,0,24/09/2020 15:59:54
2,-2,-3,-6,0,-3,0,0,24/09/2020 15:59:54
2,3,-12,-8,-5,-1,0,0,24/09/2020 15:59:55
4,6,-9,-1,5,0,0,0,24/09/2020 15:59:55
-1,8,14,-3,5,1,-1,0,24/09/2020 15:59:55
-1,0,3,-2,-1,-4,-3,0,24/09/2020 15:59:55
-4,-7,-8,-12,-6,-2,0,0,24/09/2020 15:59:55
0,-1,-6,-4,-3,-2,-1,0,24/09/2020 15:59:55
5,-4,-15,-16,-1,0,0,0,24/09/2020 15:59:55
-1,-3,-5,1,-1,-4,-3,0,24/09/2020 15:59:55
1,3,-8,-16,-3,-5,0,0,24/09/2020 15:59:55
4,6,5,6,-5,-6,-7,0,24/09/2020 15:59:55
8,2,-21,-13,0,1,0,0,24/09/2020 15:59:56
-4,-8,9,0,5,-2,-2,0,24/09/2020 15:59:56
-7,10,17,10,-9,-4,-5,0,24/09/2020 15:59:56
1,-4,-7,-4,-8,-2,2,0,24/09/2020 15:59:56
0,1,-13,-9,0,0,-2,0,24/09/2020 15:59:56
-4,-1,6,4,-4,-3,0,0,24/09/2020 15:59:56
0,1,3,-7,-2,0,0,0,24/09/2020 15:59:56
-1,-5,-3,-8,-3,0,-1,0,24/09/2020 15:59:56
0,-6,-12,-3,-3,-4,-1,0,24/09/2020 15:59:56
3,3,1,9,-2,-2,-1,0,24/09/2020 15:59:56
2,4,-2,4,-2,1,-1,0,24/09/2020 15:59:56
-2,-8,-1,-5,-3,-1,-2,0,24/09/2020 15:59:56
-1,-6,2,-11,1,-3,-1,0,24/09/2020 15:59:56
-3,-4,-5,-11,-2,-2,-2,0,24/09/2020 15:59:56
6,5,-5,-1,10,1,4,0,24/09/2020 15:59:57
1,-7,-4,0,-2,1,4,0,24/09/2020 15:59:57
2,-13,-17,4,-7,-2,0,0,24/09/2020 15:59:57
-1,-4,-9,-3,-1,-5,1,0,24/09/2020 15:59:57
-1,-6,-8,-9,-7,1,-1,0,24/09/2020 15:59:57
5,5,6,1,1,-1,1,0,24/09/2020 15:59:57
1,-4,1,-1,-5,-1,3,0,24/09/2020 15:59:57
-2,1,5,10,1,-2,-1,0,24/09/2020 15:59:57
2,-3,4,0,-4,-1,-2,0,24/09/2020 15:59:57
-3,1,2,1,0,-2,-2,0,24/09/2020 15:59:57
0,-2,-8,-3,-1,0,-2,0,24/09/2020 15:59:57
-3,-1,-2,-3,0,-3,-1,0,24/09/2020 15:59:57
3,6,23,4,-1,-1,-2,0,24/09/2020 15:59:57
1,-1,-8,13,3,1,-2,0,24/09/2020 15:59:57
-2,-1,7,-6,-3,-1,1,0,24/09/2020 15:59:57
-2,1,-11,-14,-1,-1,3,0,24/09/2020 15:59:57
-2,8,8,7,-2,-1,-3,0,24/09/2020 15:59:58
-3,-15,-12,16,4,0,1,0,24/09/2020 15:59:58
1,3,-6,3,-2,-1,-1,0,24/09/2020 15:59:58
-2,0,0,-9,-8,-3,0,0,24/09/2020 15:59:58
-1,-3,-4,-8,-2,1,-1,0,24/09/2020 15:59:58
-3,-2,4,-6,-11,-4,-3,0,24/09/2020 15:59:58
-5,-13,-10,2,-2,-2,-2,0,24/09/2020 15:59:58
2,2,-9,10,11,-1,-2,0,24/09/2020 15:59:58
-1,5,7,9,2,1,-3,0,24/09/2020 15:59:58
2,0,-8,9,-5,-1,-2,0,24/09/2020 15:59:58
-5,-3,2,2,-11,1,2,0,24/09/2020 15:59:58
0,3,10,11,-7,1,0,0,24/09/2020 15:59:59
-4,-2,5,8,3,-3,-18,0,24/09/2020 15:59:59
1,-1,1,5,-1,0,3,0,24/09/2020 15:59:59
-3,3,8,1,3,-1,-5,0,24/09/2020 15:59:59
11,10,31,7,6,4,2,0,24/09/2020 15:59:59
0,-4,-7,0,-3,-3,-5,0,24/09/2020 15:59:59
-1,5,9,12,-1,-1,-4,0,24/09/2020 15:59:59
-4,-4,-4,4,-1,0,2,0,24/09/2020 15:59:59
2,-6,-3,4,7,-3,0,0,24/09/2020 15:59:59
-2,9,15,5,3,5,3,0,24/09/2020 15:59:59
0,-2,-22,-5,2,2,-2,0,24/09/2020 15:59:59
3,2,5,0,3,-1,-1,0,24/09/2020 15:59:59
0,0,0,0,0,0,0,0,24/09/2020 16:04:48
-3,-5,-15,-3,-2,-2,-1,0,24/09/2020 16:04:48
-1,-5,1,0,0,-1,-1,0,24/09/2020 16:04:49
3,-10,-22,-7,1,2,0,0,24/09/2020 16:04:49
-3,1,-4,0,-1,1,-1,0,24/09/2020 16:04:49
-2,-2,5,2,-1,-1,1,0,24/09/2020 16:04:49
-3,-5,-1,0,-1,0,0,0,24/09/2020 16:04:50
0,-1,8,-2,-3,-1,-1,0,24/09/2020 16:04:50
-2,1,3,-2,-2,-2,0,0,24/09/2020 16:04:50
-2,5,11,5,-1,0,1,0,24/09/2020 16:04:50
-1,-4,-5,0,1,-1,2,0,24/09/2020 16:04:50
0,-1,-20,-6,-4,1,-4,0,24/09/2020 16:04:50
0,1,-6,2,0,0,-2,0,24/09/2020 16:04:50
0,-8,-29,-6,2,1,2,0,24/09/2020 16:04:50
0,0,7,7,2,-1,-3,0,24/09/2020 16:04:50
1,4,1,0,3,2,7,0,24/09/2020 16:04:50
2,2,2,3,4,2,2,0,24/09/2020 16:04:50
-1,-2,4,1,-2,-3,-3,0,24/09/2020 16:04:50
-1,2,9,-1,-1,-1,-3,0,24/09/2020 16:04:50
-1,1,7,4,1,-1,1,0,24/09/2020 16:04:51
4,-5,-20,-3,0,3,6,0,24/09/2020 16:04:51
-4,5,15,1,-5,-1,-6,0,24/09/2020 16:04:51
0,0,2,2,-2,0,1,0,24/09/2020 16:04:51
-1,-2,-35,-4,0,-1,5,0,24/09/2020 16:04:51
7,11,19,31,0,6,4,0,24/09/2020 16:04:51
3,6,-21,-20,1,1,1,0,24/09/2020 16:04:51
4,27,47,13,5,1,1,0,24/09/2020 16:04:51
3,21,-5,-34,-7,-3,-3,0,24/09/2020 16:04:51
22,40,-18,22,34,14,25,0,24/09/2020 16:04:51
27,103,-55,-74,9,2,-33,0,24/09/2020 16:04:51
-101,-128,-10,-16,23,-65,-27,0,24/09/2020 16:04:51
6,-57,25,-93,-90,-61,-20,0,24/09/2020 16:04:51
-27,-68,-52,-34,12,-32,-1,0,24/09/2020 16:04:51
18,124,26,-109,-35,16,-28,0,24/09/2020 16:04:51
28,30,1,-4,-3,35,-51,0,24/09/2020 16:04:51
56,84,1,34,24,-42,-47,0,24/09/2020 16:04:51
-8,8,-4,-48,-20,-52,-55,0,24/09/2020 16:04:52
-32,-41,32,54,9,-28,-66,0,24/09/2020 16:04:52
-35,-34,-31,11,20,-29,-36,0,24/09/2020 16:04:52
-1,15,35,25,2,21,49,0,24/09/2020 16:04:52
14,-32,-17,72,78,17,28,0,24/09/2020 16:04:52
-6,17,13,-26,-27,-12,-30,0,24/09/2020 16:04:52
-23,-69,77,45,-50,24,30,0,24/09/2020 16:04:52
-19,-126,-28,-5,-37,-16,-50,0,24/09/2020 16:04:53
-15,-7,4,59,119,58,-19,0,24/09/2020 16:04:53
-12,-10,-6,5,27,-16,7,0,24/09/2020 16:04:53
-31,-1,-24,-66,-31,-8,-47,0,24/09/2020 16:04:53
-22,-58,-2,-15,28,-27,-20,0,24/09/2020 16:04:53
20,38,-15,-128,-128,3,89,0,24/09/2020 16:04:53
-45,-56,-27,-76,-35,-8,-90,0,24/09/2020 16:04:53
-17,-51,-24,-32,-99,-24,-20,0,24/09/2020 16:04:53
13,11,-18,-23,52,-77,-110,0,24/09/2020 16:04:53
-26,-4,12,21,67,63,72,0,24/09/2020 16:04:53
-42,-128,30,-128,-13,38,12,0,24/09/2020 16:04:53
-12,-29,-31,-20,-15,-2,23,0,24/09/2020 16:04:53
-33,-84,-11,-14,31,-11,-8,0,24/09/2020 16:04:53
-20,-13,19,24,-6,20,73,0,24/09/2020 16:04:53
25,26,-42,-6,27,8,9,0,24/09/2020 16:04:53
-14,-19,-6,-5,4,-6,-4,0,24/09/2020 16:04:54
0,-15,-2,-2,-7,-10,-1,0,24/09/2020 16:04:54
-7,-6,2,9,0,-3,-5,0,24/09/2020 16:04:54
3,18,66,1,14,1,-2,0,24/09/2020 16:04:54
7,-1,8,3,4,1,4,0,24/09/2020 16:04:54
1,12,47,3,0,-7,-5,0,24/09/2020 16:04:54
-4,-17,-41,-6,-2,3,-1,0,24/09/2020 16:04:54
7,10,15,4,0,1,3,0,24/09/2020 16:04:54
-14,3,-36,-4,-6,-5,-7,0,24/09/2020 16:04:54
-10,-29,-16,5,5,2,4,0,24/09/2020 16:04:54
14,41,19,-2,0,0,-1,0,24/09/2020 16:04:54
13,50,26,17,40,5,-2,0,24/09/2020 16:04:54
-3,31,33,30,67,-14,-17,0,24/09/2020 16:04:54
41,22,-11,25,71,24,17,0,24/09/2020 16:04:55
12,10,27,-17,-8,-17,-18,0,24/09/2020 16:04:55
-6,-23,26,10,5,-9,-15,0,24/09/2020 16:04:55
-5,-5,26,-1,-56,-15,8,0,24/09/2020 16:04:55
18,52,31,11,-9,3,-9,0,24/09/2020 16:04:55
1,-8,43,3,-12,-6,-2,0,24/09/2020 16:04:55
-9,-14,-36,-14,-8,-3,-1,0,24/09/2020 16:04:55
1,5,-2,14,-3,2,-1,0,24/09/2020 16:04:55
0,-18,-9,3,2,-23,3,0,24/09/2020 16:04:55
-3,-3,-24,-10,11,21,0,0,24/09/2020 16:04:55
4,15,24,8,7,1,0,0,24/09/2020 16:04:55
0,-10,-20,-8,3,-4,0,0,24/09/2020 16:04:55
-1,10,8,3,2,4,-15,0,24/09/2020 16:04:55
-5,-6,-17,-8,-6,-3,1,0,24/09/2020 16:04:56
1,11,26,7,0,0,-7,0,24/09/2020 16:04:56
0,9,44,1,3,2,0,0,24/09/2020 16:04:56
0,0,-12,-3,8,12,-1,0,24/09/2020 16:04:56
-4,-2,30,-5,1,-5,0,0,24/09/2020 16:04:56
0,4,17,17,2,-1,2,0,24/09/2020 16:04:56
-1,-1,9,7,8,2,0,0,24/09/2020 16:04:56
-3,0,5,-8,-13,-2,-7,0,24/09/2020 16:04:56
-2,0,-6,-6,4,0,-42,0,24/09/2020 16:04:56
-1,-6,-9,-12,-1,-2,3,0,24/09/2020 16:04:56
1,-15,-24,-11,-3,0,4,0,24/09/2020 16:04:56
-3,1,-5,4,0,-1,0,0,24/09/2020 16:04:56
0,0,0,0,0,0,0,0,24/09/2020 16:07:04
4,5,2,1,2,3,3,0,24/09/2020 16:07:04
-2,22,-4,7,-12,-3,-1,0,24/09/2020 16:07:05
-1,8,5,2,-1,-3,-4,0,24/09/2020 16:07:05
3,6,-2,-4,-3,0,1,0,24/09/2020 16:07:05
1,3,-9,-6,-7,-2,-1,0,24/09/2020 16:07:05
4,0,-11,-5,-12,-1,-1,0,24/09/2020 16:07:05
1,0,5,-3,5,-2,-2,0,24/09/2020 16:07:06
-2,-5,7,8,17,-2,-3,0,24/09/2020 16:07:06
0,0,-1,3,1,-3,-1,0,24/09/2020 16:07:06
5,18,10,6,-1,1,0,0,24/09/2020 16:07:06
5,1,-9,6,-2,2,2,0,24/09/2020 16:07:06
-7,30,8,-2,7,0,-2,0,24/09/2020 16:07:06
3,6,9,2,36,7,2,0,24/09/2020 16:07:06
-1,-25,-7,-11,-36,-7,1,0,24/09/2020 16:07:06
-33,-43,12,-2,-50,6,-1,0,24/09/2020 16:07:06
-5,-93,1,-15,12,17,5,0,24/09/2020 16:07:06
18,-23,-36,-5,-30,0,-1,0,24/09/2020 16:07:06
1,40,90,27,-2,-4,-62,0,24/09/2020 16:07:06
-2,-20,54,13,-35,5,-17,0,24/09/2020 16:07:06
-26,-14,97,-20,-36,-12,-52,0,24/09/2020 16:07:07
-24,-58,101,47,27,20,-75,0,24/09/2020 16:07:07
-8,-33,19,3,-6,67,22,0,24/09/2020 16:07:07
-20,-70,3,3,38,-3,7,0,24/09/2020 16:07:07
-11,-43,-31,-7,0,-13,-28,0,24/09/2020 16:07:07
-29,18,-23,-21,7,-62,-70,0,24/09/2020 16:07:07
-26,-1,24,-7,-4,18,-9,0,24/09/2020 16:07:07
-12,-15,-17,3,-10,-53,55,0,24/09/2020 16:07:07
11,26,26,-11,-32,25,18,0,24/09/2020 16:07:07
-21,-83,-28,23,35,-9,-4,0,24/09/2020 16:07:08
-24,-42,-10,4,25,-15,-38,0,24/09/2020 16:07:08
10,30,16,5,3,0,-16,0,24/09/2020 16:07:08
-13,14,-30,-2,2,-23,-48,0,24/09/2020 16:07:08
-2,-30,12,-15,-52,-27,-25,0,24/09/2020 16:07:08
-5,27,83,5,9,-22,-29,0,24/09/2020 16:07:08
-13,-40,-16,-24,-34,-29,-4,0,24/09/2020 16:07:08
-6,-45,-30,9,-3,-7,12,0,24/09/2020 16:07:08
-4,-7,-9,-2,-2,0,-44,0,24/09/2020 16:07:08
-3,3,6,-6,-8,-3,7,0,24/09/2020 16:07:08
-2,-8,-2,-4,-6,-5,-1,0,24/09/2020 16:07:08
2,-11,-53,-9,-1,-1,9,0,24/09/2020 16:07:08
1,-8,-46,-8,-5,-9,5,0,24/09/2020 16:07:08
10,9,23,25,12,6,17,0,24/09/2020 16:07:09
-2,6,20,0,-8,-4,-5,0,24/09/2020 16:07:09
-3,-9,-30,-15,-6,-2,-4,0,24/09/2020 16:07:09
0,-9,-32,-7,4,1,3,0,24/09/2020 16:07:09
-1,-12,-22,-13,-3,1,38,0,24/09/2020 16:07:09
0,-3,-10,-5,-2,1,-13,0,24/09/2020 16:07:09
