Raw EMG - Pod01,Raw EMG - Pod02,Raw EMG - Pod03,Raw EMG - Pod04,Raw EMG - Pod05,Raw EMG - Pod06,Raw EMG - Pod07,Raw EMG - Pod08,Timestamp
-1,-1,-2,1,3,2,0,-1,2020-10-21 18:31:39.191
-1,0,-3,-5,-2,-3,-1,0,2020-10-21 18:31:39.208
0,0,2,14,2,2,0,-1,2020-10-21 18:31:39.225
0,-1,-5,-9,-1,1,-1,-2,2020-10-21 18:31:39.242
0,2,6,30,-1,-7,1,0,2020-10-21 18:31:39.258
0,1,3,3,1,0,-2,0,2020-10-21 18:31:39.275
0,-2,-6,-9,-6,4,-3,1,2020-10-21 18:31:39.292
0,0,8,23,11,4,0,1,2020-10-21 18:31:39.309
-1,-2,-3,-12,-1,1,-1,1,2020-10-21 18:31:39.325
-2,1,3,11,3,0,0,-1,2020-10-21 18:31:39.341
-2,-1,-2,-7,3,-2,-1,1,2020-10-21 18:31:39.358
1,2,10,37,6,3,0,-1,2020-10-21 18:31:39.374
1,0,4,26,8,2,0,-1,2020-10-21 18:31:39.391
-1,-2,-7,-24,-3,-3,0,0,2020-10-21 18:31:39.408
1,1,4,34,-2,2,-2,-2,2020-10-21 18:31:39.425
-1,-4,-7,-25,-6,-1,1,0,2020-10-21 18:31:39.441
0,-1,0,-9,0,0,-1,0,2020-10-21 18:31:39.458
1,-1,-3,-12,-1,1,-2,-2,2020-10-21 18:31:39.474
-2,-3,-3,-17,-2,0,0,-2,2020-10-21 18:31:39.492
0,-3,-1,1,0,0,-2,-1,2020-10-21 18:31:39.508
0,-3,-9,-36,0,-3,-1,1,2020-10-21 18:31:39.525
-1,-1,-4,-16,-6,-2,-2,0,2020-10-21 18:31:39.542
-1,-1,-1,-13,-10,-4,-2,1,2020-10-21 18:31:39.558
0,0,0,-8,1,0,1,1,2020-10-21 18:31:39.575
0,0,1,42,2,-2,0,-1,2020-10-21 18:31:39.592
-1,-1,0,8,3,1,-1,-1,2020-10-21 18:31:39.609
0,0,-5,13,-10,-7,0,0,2020-10-21 18:31:39.625
0,1,1,-4,0,-2,2,-2,2020-10-21 18:31:39.642
0,2,10,28,5,-2,0,-1,2020-10-21 18:31:39.659
-2,0,2,-8,1,3,0,-2,2020-10-21 18:31:39.676
-1,-2,-4,-1,-4,-1,1,-2,2020-10-21 18:31:39.692
0,1,1,-5,9,4,0,0,2020-10-21 18:31:39.708
-3,-2,-2,13,4,-2,0,-3,2020-10-21 18:31:39.725
0,0,2,16,4,2,-1,1,2020-10-21 18:31:39.741
-1,1,-1,7,0,-1,0,-1,2020-10-21 18:31:39.758
-1,-1,4,19,6,-2,-2,-3,2020-10-21 18:31:39.775
-2,-2,-6,1,4,3,-3,-1,2020-10-21 18:31:39.791
0,0,5,-12,-8,-1,1,-4,2020-10-21 18:31:39.809
-1,-1,-1,-5,-2,-1,0,-1,2020-10-21 18:31:39.825
0,-2,-6,-28,-9,-4,-2,1,2020-10-21 18:31:39.842
-1,0,0,4,0,0,-1,0,2020-10-21 18:31:39.859
-2,-2,-8,-11,-3,-3,-2,-1,2020-10-21 18:31:39.876
0,-1,-2,-4,1,1,0,1,2020-10-21 18:31:39.892
1,0,-3,-11,-8,-2,-1,-2,2020-10-21 18:31:39.908
-1,-1,2,18,11,0,0,-2,2020-10-21 18:31:39.925
0,0,-3,-9,2,6,-1,1,2020-10-21 18:31:39.942
-1,-1,-2,-8,0,1,1,-1,2020-10-21 18:31:39.958
-2,0,2,1,5,1,-2,0,2020-10-21 18:31:39.975
-1,0,0,-32,-14,-3,-2,-2,2020-10-21 18:31:39.991
1,0,3,16,4,2,0,-2,2020-10-21 18:31:40.008
0,-1,-1,-6,-1,-4,-2,1,2020-10-21 18:31:40.026
0,1,5,30,0,-12,0,-1,2020-10-21 18:31:40.042
-2,-2,-5,-15,-6,-1,-1,-1,2020-10-21 18:31:40.059
-1,-1,-4,-4,-4,-3,-2,-1,2020-10-21 18:31:40.076
1,-1,2,-23,5,6,3,-1,2020-10-21 18:31:40.092
-3,-2,-4,-1,-1,0,-1,0,2020-10-21 18:31:40.109
-1,0,1,-2,-7,-1,-2,-2,2020-10-21 18:31:40.126
-2,0,-3,7,1,1,-2,-1,2020-10-21 18:31:40.142
-1,0,3,6,-2,1,-1,0,2020-10-21 18:31:40.159
-1,1,-1,1,5,2,1,0,2020-10-21 18:31:40.176
-1,-3,-5,-11,1,2,-3,-1,2020-10-21 18:31:40.192
-1,-2,1,12,11,2,-2,-1,2020-10-21 18:31:40.209
-2,-2,-4,-5,-3,0,-1,0,2020-10-21 18:31:40.226
0,1,-2,0,2,1,0,0,2020-10-21 18:31:40.243
-2,0,-2,-5,-9,-8,-1,-1,2020-10-21 18:31:40.259
-1,-1,2,8,-2,0,-1,0,2020-10-21 18:31:40.276
0,0,-1,-16,2,5,1,-2,2020-10-21 18:31:40.292
1,0,0,-24,-6,1,-1,0,2020-10-21 18:31:40.309
0,-1,1,5,4,-5,-3,-2,2020-10-21 18:31:40.325
-1,-1,0,9,5,8,0,-2,2020-10-21 18:31:40.342
-3,-1,-4,3,3,-1,0,2,2020-10-21 18:31:40.359
-1,0,-3,-22,-2,0,2,-1,2020-10-21 18:31:40.376
-1,0,-3,2,0,-1,-1,1,2020-10-21 18:31:40.392
0,-2,1,8,-1,1,0,1,2020-10-21 18:31:40.409
-2,-2,-4,-7,-7,-5,-1,1,2020-10-21 18:31:40.426
-3,-3,-3,-6,0,-1,-1,-1,2020-10-21 18:31:40.443
1,0,-3,-24,-7,-4,0,0,2020-10-21 18:31:40.459
0,1,1,14,6,1,0,0,2020-10-21 18:31:40.476
-2,0,4,22,5,-3,-1,-1,2020-10-21 18:31:40.492
-1,0,-1,-7,0,0,0,-1,2020-10-21 18:31:40.509
-1,-1,2,-9,-2,0,0,0,2020-10-21 18:31:40.526
0,0,1,-4,-7,0,-1,-1,2020-10-21 18:31:40.543
0,-2,-1,0,-1,0,-1,0,2020-10-21 18:31:40.560
-1,-2,-4,-3,-3,-1,-1,-1,2020-10-21 18:31:40.576
-1,-1,3,9,-3,-2,-1,-3,2020-10-21 18:31:40.592
-1,1,-2,-6,6,-1,1,0,2020-10-21 18:31:40.610
0,-2,2,0,-11,-7,-2,1,2020-10-21 18:31:40.626
-1,-1,0,2,-3,-3,-1,-1,2020-10-21 18:31:40.643
0,-2,-5,-13,-1,0,-1,0,2020-10-21 18:31:40.659
-2,-2,-9,-37,-7,-2,-1,1,2020-10-21 18:31:40.676
1,1,3,0,1,-1,0,0,2020-10-21 18:31:40.693
-4,-3,-6,-5,0,2,-3,-3,2020-10-21 18:31:40.710
2,1,6,24,12,8,1,0,2020-10-21 18:31:40.726
-1,0,4,17,10,1,0,-1,2020-10-21 18:31:40.743
-1,-3,-1,0,-3,-4,-2,-2,2020-10-21 18:31:40.760
-3,0,-7,-17,-8,-3,-2,-1,2020-10-21 18:31:40.777
-1,-3,-8,-21,-10,-11,-2,-1,2020-10-21 18:31:40.793
-1,-1,3,1,0,3,1,-2,2020-10-21 18:31:40.810
-1,-2,-5,-6,-11,-4,0,-2,2020-10-21 18:31:40.827
-1,-1,-5,-1,3,1,-3,-1,2020-10-21 18:31:40.843
0,0,2,0,-1,-10,1,-1,2020-10-21 18:31:40.860
-1,-1,-2,16,10,6,1,-2,2020-10-21 18:31:40.877
0,-3,-5,-16,-5,0,0,-1,2020-10-21 18:31:40.893
-1,0,1,6,0,-4,1,-3,2020-10-21 18:31:40.910
0,1,14,32,11,-1,-1,-1,2020-10-21 18:31:40.926
-2,-2,-12,-27,-6,10,-2,-2,2020-10-21 18:31:40.943
-1,-1,-2,-34,-7,-4,-2,2,2020-10-21 18:31:40.960
-2,-2,-8,-22,-14,-7,-3,0,2020-10-21 18:31:40.976
0,-1,0,2,1,-1,-1,0,2020-10-21 18:31:40.992
-1,-2,-8,-8,-6,-2,-1,1,2020-10-21 18:31:41.010
0,0,-2,3,1,4,0,-2,2020-10-21 18:31:41.026
-2,-2,-2,37,4,-5,-2,-1,2020-10-21 18:31:41.043
-1,-1,-1,-6,1,-1,1,-1,2020-10-21 18:31:41.060
-1,-3,-4,-7,2,1,-1,-3,2020-10-21 18:31:41.077
-2,-3,-3,-4,-5,-4,0,-2,2020-10-21 18:31:41.093
0,-1,-4,-8,1,1,-1,-1,2020-10-21 18:31:41.110
-1,0,3,-1,-4,-3,-2,-1,2020-10-21 18:31:41.127
-2,-2,-3,-13,3,1,-1,0,2020-10-21 18:31:41.144
-1,0,2,7,2,-1,-1,3,2020-10-21 18:31:41.160
-1,0,0,24,2,-4,-2,2,2020-10-21 18:31:41.177
0,1,3,11,4,-3,0,-1,2020-10-21 18:31:41.193
-2,-1,-1,32,0,-2,-1,-1,2020-10-21 18:31:41.210
2,0,8,1,-2,1,2,-2,2020-10-21 18:31:41.227
0,1,2,-3,-1,2,1,-1,2020-10-21 18:31:41.244
1,1,3,-4,-3,1,0,-2,2020-10-21 18:31:41.260
-1,1,2,35,-1,-6,-2,-1,2020-10-21 18:31:41.277
0,-1,0,7,3,1,-2,0,2020-10-21 18:31:41.293
-1,-1,-4,-4,-10,-5,-1,-2,2020-10-21 18:31:41.311
0,-1,-10,-45,0,-3,-2,-2,2020-10-21 18:31:41.327
-2,-1,-4,-15,2,0,1,1,2020-10-21 18:31:41.344
0,0,-4,-7,2,4,1,-1,2020-10-21 18:31:41.361
-2,0,3,9,-4,-2,0,0,2020-10-21 18:31:41.378
-3,-3,-4,4,-5,-12,-2,-1,2020-10-21 18:31:41.394
-2,-2,-12,-62,-8,2,0,0,2020-10-21 18:31:41.410
-2,-1,5,10,-8,-1,0,1,2020-10-21 18:31:41.427
1,-1,-3,6,3,3,1,-1,2020-10-21 18:31:41.443
0,-1,1,6,4,1,-1,0,2020-10-21 18:31:41.460
-3,-2,-5,-28,-8,-8,-2,0,2020-10-21 18:31:41.477
0,0,5,-8,-1,3,-1,-1,2020-10-21 18:31:41.493
2,2,12,67,7,-4,1,-2,2020-10-21 18:31:41.510
0,-1,-4,18,3,-2,-1,1,2020-10-21 18:31:41.527
-2,-3,-1,-41,-4,0,-1,2,2020-10-21 18:31:41.544
0,-1,-4,-12,-8,-4,-1,-3,2020-10-21 18:31:41.560
-1,-1,-4,3,5,3,0,-2,2020-10-21 18:31:41.577
0,-1,-12,-71,-18,-9,1,-2,2020-10-21 18:31:41.593
0,-1,-1,7,3,0,1,2,2020-10-21 18:31:41.611
-2,0,2,7,-8,-1,-4,-1,2020-10-21 18:31:41.627
0,0,-1,14,2,2,-1,-1,2020-10-21 18:31:41.644
0,0,-1,14,2,2,-1,-1,2020-10-21 18:31:41.661
-2,-2,1,-2,0,5,-1,1,2020-10-21 18:31:41.677
-1,0,-1,-24,-5,0,-1,-1,2020-10-21 18:31:41.693
-1,-2,-1,5,-2,1,0,-1,2020-10-21 18:31:41.711
0,-1,-4,-6,5,4,0,0,2020-10-21 18:31:41.728
-1,-1,1,-1,-2,2,-1,0,2020-10-21 18:31:41.744
1,-1,2,8,1,-1,2,1,2020-10-21 18:31:41.761
-1,1,-1,-13,-9,-9,-2,-1,2020-10-21 18:31:41.778
0,1,2,7,8,3,0,-1,2020-10-21 18:31:41.794
-1,-1,1,-16,-9,-4,-1,-3,2020-10-21 18:31:41.811
-2,1,6,14,1,-1,1,-1,2020-10-21 18:31:41.828
0,-1,-3,-11,-3,6,-2,-2,2020-10-21 18:31:41.844
1,0,-1,1,-3,0,0,-1,2020-10-21 18:31:41.861
-1,-5,-10,-18,4,-3,0,-2,2020-10-21 18:31:41.878
-1,-2,-3,-9,-2,0,0,1,2020-10-21 18:31:41.894
1,-1,-1,-20,-5,-7,-2,-1,2020-10-21 18:31:41.911
-1,0,1,4,-5,-1,0,0,2020-10-21 18:31:41.927
-1,0,3,2,-2,0,0,0,2020-10-21 18:31:41.944
0,0,4,-2,-4,-1,-2,-1,2020-10-21 18:31:41.961
-1,-4,-9,-15,-3,-1,-4,-1,2020-10-21 18:31:41.978
0,2,7,45,8,-1,-1,-1,2020-10-21 18:31:41.994
0,-1,-4,-11,-2,0,1,-1,2020-10-21 18:31:42.011
0,1,0,-15,-3,8,0,-1,2020-10-21 18:31:42.028
-1,-2,-3,5,1,-3,-1,0,2020-10-21 18:31:42.045
-2,-1,-3,-7,1,0,0,2,2020-10-21 18:31:42.061
0,-1,-1,-1,-1,-2,0,-1,2020-10-21 18:31:42.078
-2,-1,0,2,-9,-2,-2,1,2020-10-21 18:31:42.094
-2,-1,1,22,5,-1,2,1,2020-10-21 18:31:42.111
-1,-2,-2,11,2,4,1,-1,2020-10-21 18:31:42.128
0,-1,-5,-15,0,-3,-2,-1,2020-10-21 18:31:42.145
0,0,3,-5,-2,-1,1,-1,2020-10-21 18:31:42.161
0,1,-3,-8,3,-2,2,0,2020-10-21 18:31:42.178
0,0,2,-10,2,3,1,1,2020-10-21 18:31:42.194
-1,-1,-6,-13,0,-1,-2,-1,2020-10-21 18:31:42.212
-1,-3,-3,2,1,-3,-1,-2,2020-10-21 18:31:42.228
1,-2,-1,-3,2,1,-1,-1,2020-10-21 18:31:42.245
0,1,3,-7,-7,-12,-2,0,2020-10-21 18:31:42.261
0,1,2,-6,-2,-3,0,0,2020-10-21 18:31:42.278
-1,0,0,-12,1,-2,1,-1,2020-10-21 18:31:42.294
-2,-3,0,-9,-3,-3,-4,0,2020-10-21 18:31:42.312
-1,-1,-8,2,-1,0,0,-3,2020-10-21 18:31:42.328
-1,0,2,-1,0,-1,-2,-2,2020-10-21 18:31:42.345
-1,-3,-5,-26,-4,4,-2,-1,2020-10-21 18:31:42.362
0,-1,-1,9,-5,-2,-1,0,2020-10-21 18:31:42.378
1,1,-3,-57,-13,-2,-3,-1,2020-10-21 18:31:42.395
-1,-2,-2,17,2,-1,-1,-1,2020-10-21 18:31:42.411
-1,1,2,6,0,0,-1,-2,2020-10-21 18:31:42.428
0,0,2,-7,2,2,1,-3,2020-10-21 18:31:42.445
-1,-1,-8,-33,-6,-3,-1,0,2020-10-21 18:31:42.461
-1,-2,-3,14,5,1,0,-1,2020-10-21 18:31:42.478
0,-2,-3,7,0,-2,-1,0,2020-10-21 18:31:42.495
-3,-1,0,-7,0,4,-2,-1,2020-10-21 18:31:42.511
-2,0,-2,-44,-11,-3,-1,-2,2020-10-21 18:31:42.528
0,0,3,-5,-1,5,-2,0,2020-10-21 18:31:42.545
2,1,-1,-17,-9,-3,0,0,2020-10-21 18:31:42.562
-3,-1,-1,5,2,-1,-1,0,2020-10-21 18:31:42.578
-1,0,-5,1,-6,-8,-3,1,2020-10-21 18:31:42.595
0,-1,-1,-6,-8,-1,0,-1,2020-10-21 18:31:42.611
-1,0,-2,9,-3,-4,-1,-1,2020-10-21 18:31:42.628
1,0,4,11,1,-1,-1,0,2020-10-21 18:31:42.645
-1,0,3,20,0,-4,0,-2,2020-10-21 18:31:42.662
0,-3,-3,23,3,-5,0,0,2020-10-21 18:31:42.679
-1,-2,-2,-25,-4,-3,1,0,2020-10-21 18:31:42.695
0,0,-1,1,3,-1,0,0,2020-10-21 18:31:42.712
0,-2,3,-6,-1,-2,-1,-2,2020-10-21 18:31:42.729
-1,-2,-3,7,1,3,1,-1,2020-10-21 18:31:42.746
-1,-1,-3,-21,-3,-2,-2,-1,2020-10-21 18:31:42.761
0,0,-3,2,3,-1,1,0,2020-10-21 18:31:42.778
-2,-3,-9,-20,-9,-4,-4,0,2020-10-21 18:31:42.795
-1,-3,-3,-30,-2,-1,1,-1,2020-10-21 18:31:42.811
0,0,-3,19,2,2,0,1,2020-10-21 18:31:42.828
0,-1,-2,-2,0,3,0,-1,2020-10-21 18:31:42.845
1,0,1,8,2,0,-2,0,2020-10-21 18:31:42.862
-1,-1,-2,4,-2,-2,-1,0,2020-10-21 18:31:42.879
1,-1,1,10,-2,-5,0,-2,2020-10-21 18:31:42.895
-1,0,-2,9,-1,1,-1,-1,2020-10-21 18:31:42.912
-1,-1,1,2,10,2,0,-3,2020-10-21 18:31:42.929
0,1,5,1,1,1,0,0,2020-10-21 18:31:42.946
-1,-1,-1,-19,-1,-3,0,-1,2020-10-21 18:31:42.962
0,-2,-1,1,2,0,0,-1,2020-10-21 18:31:42.979
-1,-2,-10,-4,-4,0,-3,-2,2020-10-21 18:31:42.995
0,-1,3,7,2,4,-2,-2,2020-10-21 18:31:43.012
0,1,0,24,1,1,0,0,2020-10-21 18:31:43.029
0,0,0,-15,-2,0,-1,-1,2020-10-21 18:31:43.046
1,3,0,2,-5,-2,0,-1,2020-10-21 18:31:43.063
-1,-3,-7,-26,-5,-1,-1,-1,2020-10-21 18:31:43.079
-1,-2,-8,-43,-13,-1,-1,-2,2020-10-21 18:31:43.095
-2,0,1,2,-3,-2,-1,0,2020-10-21 18:31:43.112
1,2,4,6,-5,-3,0,0,2020-10-21 18:31:43.129
-3,-1,-6,-4,-3,-8,-1,-1,2020-10-21 18:31:43.146
-1,-2,0,23,-4,1,-1,-2,2020-10-21 18:31:43.163
-2,-2,-8,-21,-5,2,-1,-2,2020-10-21 18:31:43.179
-1,1,2,1,-3,-1,0,0,2020-10-21 18:31:43.195
-2,-2,-1,-19,0,1,-2,0,2020-10-21 18:31:43.212
0,-2,0,-8,0,-1,0,1,2020-10-21 18:31:43.229
0,1,-2,-19,3,-10,0,-1,2020-10-21 18:31:43.245
1,0,2,-3,1,5,1,0,2020-10-21 18:31:43.262
-2,-1,-1,8,-1,-3,-2,0,2020-10-21 18:31:43.279
-1,2,9,39,4,1,-1,0,2020-10-21 18:31:43.296
-2,-1,-5,-16,0,7,0,0,2020-10-21 18:31:43.312
1,-1,-4,7,-4,-6,-1,-2,2020-10-21 18:31:43.330
-1,1,4,40,8,-4,-1,-1,2020-10-21 18:31:43.346
0,1,4,8,2,4,1,0,2020-10-21 18:31:43.363
0,1,7,27,-1,-4,0,0,2020-10-21 18:31:43.379
0,1,-2,-8,-3,-1,0,-2,2020-10-21 18:31:43.396
-2,-1,5,17,1,0,0,-1,2020-10-21 18:31:43.413
0,-2,-5,2,1,1,0,-1,2020-10-21 18:31:43.429
-1,-2,-6,-5,-1,0,-2,1,2020-10-21 18:31:43.446
-3,-1,-3,4,-1,-2,-4,-1,2020-10-21 18:31:43.462
0,-1,-1,0,2,0,-1,-2,2020-10-21 18:31:43.479
0,-1,-3,-9,-6,-2,-3,-1,2020-10-21 18:31:43.496
-1,-1,-3,-14,-2,0,-1,0,2020-10-21 18:31:43.513
-2,-3,0,-1,-2,-1,-2,-2,2020-10-21 18:31:43.530
-1,-1,-1,-6,1,-1,-1,1,2020-10-21 18:31:43.547
-1,-2,-3,-5,-2,0,0,-1,2020-10-21 18:31:43.563
0,0,1,9,0,-3,0,0,2020-10-21 18:31:43.580
-1,-1,-2,11,1,-2,-2,0,2020-10-21 18:31:43.596
-1,0,0,9,3,0,1,-1,2020-10-21 18:31:43.612
-1,-1,-6,-11,-3,0,0,-1,2020-10-21 18:31:43.629
-2,-1,3,2,0,-3,-3,0,2020-10-21 18:31:43.646
0,-1,-1,14,0,3,1,0,2020-10-21 18:31:43.663
-1,0,-2,-5,-2,1,0,-1,2020-10-21 18:31:43.680
-2,0,2,5,-2,-3,-1,0,2020-10-21 18:31:43.696
-1,0,4,1,-8,-1,0,2,2020-10-21 18:31:43.712
-1,0,4,1,-8,-1,0,0,2020-10-21 18:31:43.730
1,-2,-9,-5,5,4,-1,-2,2020-10-21 18:31:43.746
-2,-2,0,-4,-4,-2,0,0,2020-10-21 18:31:43.763
-1,-2,-6,-13,-3,-1,-2,-1,2020-10-21 18:31:43.780
-2,-1,0,-10,-4,-3,-1,0,2020-10-21 18:31:43.796
-2,-1,-1,2,2,-1,-1,-1,2020-10-21 18:31:43.813
-1,-1,0,-6,-2,0,1,-1,2020-10-21 18:31:43.830
1,-1,0,-1,-2,1,1,1,2020-10-21 18:31:43.847
1,-2,-4,-6,-3,6,0,0,2020-10-21 18:31:43.863
-1,0,1,7,-2,-2,-1,-1,2020-10-21 18:31:43.880
1,-1,-3,4,-2,1,-2,0,2020-10-21 18:31:43.897
2,-1,0,5,2,-2,0,0,2020-10-21 18:31:43.913
-1,0,-8,-24,2,4,-1,-1,2020-10-21 18:31:43.930
-2,-2,-1,4,0,-5,-1,-3,2020-10-21 18:31:43.947
-1,1,-2,4,0,0,-1,1,2020-10-21 18:31:43.964
-1,-1,1,10,2,0,1,0,2020-10-21 18:31:43.981
0,-1,1,7,5,5,1,0,2020-10-21 18:31:43.996
-2,-1,1,-5,-5,-4,-1,-1,2020-10-21 18:31:44.012
0,-1,-4,-12,-5,-6,-1,1,2020-10-21 18:31:44.030
-1,1,0,-2,-3,-3,-1,-1,2020-10-21 18:31:44.046
0,-3,-7,-25,-9,-6,1,0,2020-10-21 18:31:44.063
-1,1,8,28,3,0,0,-1,2020-10-21 18:31:44.080
-1,-2,-3,-4,-5,-8,-1,-2,2020-10-21 18:31:44.096
-2,-1,-4,-13,-6,-1,0,-2,2020-10-21 18:31:44.113
-1,-2,-4,-5,-3,-4,-3,-1,2020-10-21 18:31:44.130
0,0,4,8,-4,-6,0,-2,2020-10-21 18:31:44.147
0,-2,-2,-5,-6,-2,-1,2,2020-10-21 18:31:44.163
-2,-5,4,0,1,4,-1,-1,2020-10-21 18:31:44.180
-1,-2,-3,3,3,1,-1,0,2020-10-21 18:31:44.197
-1,1,1,-6,1,2,-2,-1,2020-10-21 18:31:44.213
2,-5,5,7,-3,-14,2,2,2020-10-21 18:31:44.230
-1,12,6,20,3,1,0,6,2020-10-21 18:31:44.247
-3,-6,-8,-12,-7,-5,0,5,2020-10-21 18:31:44.264
1,2,-1,11,-1,-1,-3,-3,2020-10-21 18:31:44.280
4,-5,-10,-19,-3,5,2,-12,2020-10-21 18:31:44.297
13,-30,-16,1,-2,-3,-3,-1,2020-10-21 18:31:44.313
9,-23,-17,-26,-8,-8,-1,-19,2020-10-21 18:31:44.330
9,-4,-8,8,5,-2,-4,3,2020-10-21 18:31:44.347
-7,60,18,-7,15,-2,-6,-5,2020-10-21 18:31:44.364
-11,-48,-10,-17,-8,-7,-5,6,2020-10-21 18:31:44.381
-31,89,26,-2,-4,1,-3,-7,2020-10-21 18:31:44.398
18,0,2,15,-1,-5,-2,3,2020-10-21 18:31:44.414
2,-7,-18,-2,6,-3,-4,0,2020-10-21 18:31:44.431
12,13,10,8,0,1,3,7,2020-10-21 18:31:44.447
-13,20,-23,-23,-5,-1,-2,3,2020-10-21 18:31:44.464
0,-30,7,2,1,3,3,-1,2020-10-21 18:31:44.480
3,10,-4,-6,-6,-3,-4,3,2020-10-21 18:31:44.497
4,15,27,22,7,4,4,-8,2020-10-21 18:31:44.513
0,-28,-7,-10,-1,3,4,-4,2020-10-21 18:31:44.530
-9,-11,-14,-14,-9,-4,0,-4,2020-10-21 18:31:44.547
7,11,1,-12,3,6,4,17,2020-10-21 18:31:44.564
-14,3,5,16,10,13,-3,13,2020-10-21 18:31:44.581
39,-2,0,-9,-10,-7,-13,-39,2020-10-21 18:31:44.597
-7,-13,-3,-9,-7,-10,-7,-18,2020-10-21 18:31:44.613
10,3,5,15,0,7,18,15,2020-10-21 18:31:44.631
-20,4,1,-20,-17,-1,11,10,2020-10-21 18:31:44.647
-50,-36,-6,-6,-12,-13,-23,-11,2020-10-21 18:31:44.664
-40,6,12,39,-4,-9,-10,5,2020-10-21 18:31:44.681
24,16,-9,16,-9,6,12,-4,2020-10-21 18:31:44.698
20,-27,-7,-6,0,3,7,-6,2020-10-21 18:31:44.714
-8,-1,-2,-118,-4,6,-4,3,2020-10-21 18:31:44.731
-6,30,18,-86,-13,1,1,9,2020-10-21 18:31:44.748
-9,-21,-5,-36,8,4,2,9,2020-10-21 18:31:44.764
-20,-15,-9,60,7,0,-5,-26,2020-10-21 18:31:44.781
-11,-41,-9,25,20,27,10,22,2020-10-21 18:31:44.798
18,8,21,127,26,10,3,-5,2020-10-21 18:31:44.814
-34,12,-4,-128,6,5,19,-5,2020-10-21 18:31:44.831
-20,-27,-13,-94,-15,-8,-16,-12,2020-10-21 18:31:44.847
14,-34,-5,-3,47,15,16,-5,2020-10-21 18:31:44.864
12,38,-17,29,-6,-4,-7,-17,2020-10-21 18:31:44.881
-11,8,21,4,13,-8,-4,-4,2020-10-21 18:31:44.897
10,-9,-29,-63,-9,9,-13,-1,2020-10-21 18:31:44.914
-7,-21,-2,-51,-40,-13,15,6,2020-10-21 18:31:44.931
-7,-60,-22,71,8,21,-7,-4,2020-10-21 18:31:44.947
2,31,9,52,-27,-8,6,19,2020-10-21 18:31:44.964
-8,29,11,-47,-11,-12,-7,-20,2020-10-21 18:31:44.981
16,-13,-13,-42,-21,-14,-4,23,2020-10-21 18:31:44.998
-27,-3,-5,22,-10,-13,-5,-12,2020-10-21 18:31:45.014
30,-4,-4,-21,1,-1,0,9,2020-10-21 18:31:45.031
-9,9,2,69,77,32,-2,-7,2020-10-21 18:31:45.048
-9,7,-5,-42,-11,-1,-33,-14,2020-10-21 18:31:45.065
29,21,9,-56,10,25,3,-28,2020-10-21 18:31:45.081
-26,-67,29,127,44,22,30,23,2020-10-21 18:31:45.098
-27,-80,-32,-66,11,-12,-17,-61,2020-10-21 18:31:45.114
2,-46,-15,93,37,28,46,18,2020-10-21 18:31:45.131
-5,-5,12,103,11,-22,-26,63,2020-10-21 18:31:45.148
35,-20,4,31,40,29,41,91,2020-10-21 18:31:45.165
6,41,14,32,-9,-4,0,-63,2020-10-21 18:31:45.182
-25,-20,-17,-90,-39,25,-9,-128,2020-10-21 18:31:45.198
84,1,17,59,29,-36,19,37,2020-10-21 18:31:45.214
51,-70,-44,33,-13,-24,-8,-95,2020-10-21 18:31:45.231
-25,-60,-37,-40,-49,-37,-73,-47,2020-10-21 18:31:45.248
-86,76,21,-110,-1,33,30,105,2020-10-21 18:31:45.265
-33,-25,-65,53,-5,1,50,86,2020-10-21 18:31:45.281
-20,-79,-76,-30,33,-16,32,68,2020-10-21 18:31:45.298
-86,36,104,27,68,2,106,78,2020-10-21 18:31:45.314
109,-59,57,11,-23,-128,-81,-122,2020-10-21 18:31:45.331
123,26,23,43,-1,-52,23,-37,2020-10-21 18:31:45.348
52,109,9,-14,-3,-44,41,-28,2020-10-21 18:31:45.365
-34,55,8,127,-28,70,-127,-90,2020-10-21 18:31:45.381
-67,15,3,3,-13,34,-78,11,2020-10-21 18:31:45.398
11,20,53,18,-3,26,22,-63,2020-10-21 18:31:45.414
-79,29,30,-85,7,6,30,-61,2020-10-21 18:31:45.432
-76,5,24,-15,21,6,11,54,2020-10-21 18:31:45.448
103,31,-29,-90,20,6,1,114,2020-10-21 18:31:45.465
-12,3,4,48,-39,-1,-34,24,2020-10-21 18:31:45.482
-71,-20,-11,34,-7,-2,1,15,2020-10-21 18:31:45.499
-94,-98,11,76,-6,21,-43,48,2020-10-21 18:31:45.515
115,43,-15,-56,-23,-5,27,-48,2020-10-21 18:31:45.532
15,-2,-30,-31,-2,10,-32,49,2020-10-21 18:31:45.549
46,18,-18,76,42,-2,46,-32,2020-10-21 18:31:45.565
-31,-15,-42,16,-11,-9,11,55,2020-10-21 18:31:45.581
-61,-16,34,25,1,4,26,-14,2020-10-21 18:31:45.598
118,11,19,-40,-18,-22,20,104,2020-10-21 18:31:45.615
37,16,-7,19,38,23,41,-73,2020-10-21 18:31:45.631
-35,-54,-18,-34,0,-16,-25,3,2020-10-21 18:31:45.648
28,20,10,24,-6,26,28,45,2020-10-21 18:31:45.665
64,-23,30,3,2,2,1,-21,2020-10-21 18:31:45.682
-53,55,25,-104,-1,-12,-34,-9,2020-10-21 18:31:45.698
21,12,15,21,-1,-29,-40,-54,2020-10-21 18:31:45.715
24,93,-12,-80,-38,6,-14,64,2020-10-21 18:31:45.731
